"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2020-02-03",25.9333956473659,2020-02-03,70.3756157550766,0.0136199012141909,0.0369604099480646
"2020-02-04",21.9190938025744,2020-02-04,51.9518530664943,0.0115116391372362,0.0272844758272788
"2019-12-13",0.0014135064761253,2019-12-13,0.000426769803271911,7.42356258787927e-07,2.24134264590742e-07
"2020-02-05",18.218625306408,2020-02-05,44.2092604750813,0.00956819848452198,0.0232181611930253
"2020-02-06",14.8497265845221,2020-02-06,43.0460868069265,0.0077988942091923,0.0226072766536215
"2020-02-07",11.8209056961099,2020-02-07,46.0071260505449,0.00620819463954913,0.0241623781350398
"2020-02-08",9.13357166924592,2020-02-08,37.3362065194294,0.00479683977984955,0.0196085175818042
"2020-02-09",6.780701381372,2020-02-09,32.1434203785002,0.0035611411722936,0.0168813300114769
"2020-02-10",4.75028768955708,2020-02-10,23.3964563080036,0.00249479281273087,0.0122875317991576
"2020-02-11",3.02631228843502,2020-02-11,12.6923347518107,0.0015893820837135,0.00666585848794014
"2020-02-12",1.58827199151134,2020-02-12,15.2154216772893,0.000834140963250524,0.00799095278515861
"2020-02-13",0.412859346960301,2020-02-13,11.6886120784556,0.000216828663604868,0.00613871565468262
"2020-02-14",0,2020-02-14,10.6362281600595,0,0.00558601653255999
"2019-12-14",0.00195337450359132,2019-12-14,0.000596887982004431,1.02588832311033e-06,3.13478244861614e-07
"2020-02-15",0,2020-02-15,8.83547497291961,0,0.00464028305232153
"2020-02-16",0,2020-02-16,10.7137374839378,0,0.0056267234784901
"2020-02-17",0,2020-02-17,9.11104655694033,0,0.00478500986722984
"2020-02-18",0,2020-02-18,5.45723611991606,0,0.00286607345472403
"2020-02-19",0,2020-02-19,5.81096674063512,0,0.00305184843676412
"2020-02-20",0,2020-02-20,5.30874038063429,0,0.0027880853143645
"2020-02-21",0,2020-02-21,4.79902302777853,0,0.00252038801442532
"2020-02-22",0,2020-02-22,3.56300252735237,0,0.00187124521247879
"2020-02-23",0,2020-02-23,4.52683327276286,0,0.00237743729461841
"2020-02-24",0,2020-02-24,3.39624020764196,0,0.00178366368819291
"2019-12-15",0.00265125254622552,2019-12-15,0.000892060312081435,1.39240530875606e-06,4.68499131114884e-07
"2020-02-25",0,2020-02-25,2.21141196405492,0,0.00116140643145461
"2020-02-26",0,2020-02-26,2.43638787340114,0,0.00127956101878801
"2020-02-27",0,2020-02-27,2.19825953463608,0,0.0011544989368925
"2020-02-28",0,2020-02-28,2.37366904087299,0,0.00124662185744878
"2020-02-29",0,2020-02-29,1.7915886337913,0,0.000940920369260754
"2019-12-16",0.00355566599670575,2019-12-16,0.00131722814834564,1.86739215659592e-06,6.91792062287898e-07
