"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2020-02-02",0.605167491214541,2020-02-02,1.91079355354462,0.0157556779399348,0.0497479594928863
"2020-02-03",0.51887730331453,2020-02-03,1.74384373439274,0.0135090926066737,0.0454013816927333
"2020-02-04",0.438346416451192,2020-02-04,1.38533437440854,0.0114124520302117,0.0360675062014593
"2019-12-13",6.41165505800637e-06,2019-12-13,7.06104967111487e-06,1.66928947146781e-07,1.83836088605308e-07
"2020-02-05",0.36419882423002,2020-02-05,1.21457622418272,0.00948200203080115,0.0316217776062607
"2020-02-06",0.296750787349904,2020-02-06,1.11472917480389,0.00772597653010682,0.0290222361964795
"2020-02-07",0.236145474763356,2020-02-07,1.17879797868156,0.00614810296547377,0.0306902825713229
"2020-02-08",0.182395799817397,2020-02-08,0.996705236135083,0.00474871753892828,0.0259494551997074
"2020-02-09",0.135353889873945,2020-02-09,0.870482399588938,0.00352397035156543,0.0226632139687139
"2020-02-10",0.0947769746849742,2020-02-10,0.607134480942473,0.00246754082289,0.0158068889800425
"2020-02-11",0.0603447409809351,2020-02-11,0.426913749497956,0.00157108952160706,0.0111147998576732
"2020-02-12",0.0316476872711854,2020-02-12,0.443046166104119,0.000823954980112769,0.0115348111175798
"2020-02-13",0.00821968562204213,2020-02-13,0.364395375758806,0.000214001448042913,0.00948711929607252
"2020-02-14",0,2020-02-14,0.331395592950193,0,0.00862796219069527
"2019-12-14",8.93487397185321e-06,2019-12-14,1.02566498902347e-05,2.32621544908e-07,2.67034291760917e-07
"2020-02-15",0,2020-02-15,0.298416591537656,0,0.00776934613385163
"2020-02-16",0,2020-02-16,0.315306291924438,0,0.00820907345506326
"2020-02-17",0,2020-02-17,0.25653375787852,0,0.00667891671071648
"2020-02-18",0,2020-02-18,0.205016682670246,0,0.00533765754334128
"2020-02-19",0,2020-02-19,0.188669389819986,0,0.00491205192989105
"2020-02-20",0,2020-02-20,0.166774884803399,0,0.00434202334325414
"2020-02-21",0,2020-02-21,0.147807701262359,0,0.00384820825959772
"2020-02-22",0,2020-02-22,0.133418177121799,0,0.00347357361487717
"2020-02-23",0,2020-02-23,0.136085894650645,0,0.00354302826805898
"2020-02-24",0,2020-02-24,0.100365817303765,0,0.00261304765469607
"2019-12-15",1.22340519367023e-05,2019-12-15,1.50876145898222e-05,3.18516419030152e-07,3.92809593724237e-07
"2020-02-25",0,2020-02-25,0.0849518219583882,0,0.00221174066125197
"2020-02-26",0,2020-02-26,0.0801104986670855,0,0.00208569567091751
"2020-02-27",0,2020-02-27,0.0749335126676589,0,0.00195091162304538
"2020-02-28",0,2020-02-28,0.0773385426864355,0,0.00201352714513112
"2020-02-29",0,2020-02-29,0.0643212849064524,0,0.00167461977779897
"2019-12-16",1.65580775257559e-05,2019-12-16,2.15474470820528e-05,4.3109344204313e-07,5.60992851700052e-07
