"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2020-02-03",42.4191527785228,2020-02-03,109.976529416983,0.0142218978639237,0.0368719049379278
"2020-02-04",35.8356079377203,2020-02-04,82.0929041140732,0.0120146283600438,0.0275233431407511
"2019-12-13",0.00153403387105708,2019-12-13,0.000530566353236119,5.14316567044201e-07,1.77883337867582e-07
"2020-02-05",29.7739089146606,2020-02-05,69.6352403335519,0.0099823184542352,0.0233466538316856
"2020-02-06",24.2599105902923,2020-02-06,67.776763493653,0.00813363652981175,0.0227235610524047
"2020-02-07",19.3053172839813,2020-02-07,72.4502776421821,0.00647250670179423,0.0242904532822664
"2020-02-08",14.9111846850718,2020-02-08,58.7724569550094,0.00499928291185875,0.0197046811469841
"2020-02-09",11.065423939443,2020-02-09,50.5343332241967,0.00370991212175865,0.0169426798665317
"2020-02-10",7.74818814268133,2020-02-10,36.3279489390906,0.00259774024651126,0.0121796958584983
"2020-02-11",4.93329110889825,2020-02-11,19.943954938098,0.00165398782597272,0.00668662317734776
"2020-02-12",2.58725535472025,2020-02-12,23.6612612711134,0.000867430841790671,0.0079329269701908
"2020-02-13",0.671974083209179,2020-02-13,18.4265609002723,0.000225293202542305,0.00617788545837545
"2020-02-14",0,2020-02-14,16.4891659478243,0,0.00552833375045575
"2019-12-14",0.00213773186212407,2019-12-14,0.000728134675309961,7.16718798282483e-07,2.44122202004057e-07
"2020-02-15",0,2020-02-15,13.8313530525036,0,0.00463724703460297
"2020-02-16",0,2020-02-16,16.5802735716289,0,0.00555887946472633
"2020-02-17",0,2020-02-17,14.1737659278142,0,0.00475204802945985
"2020-02-18",0,2020-02-18,8.63256795934668,0,0.0028942468620771
"2020-02-19",0,2020-02-19,9.13501791183244,0,0.00306270359536678
"2020-02-20",0,2020-02-20,8.33264786852915,0,0.00279369245163858
"2020-02-21",0,2020-02-21,7.47236673119506,0,0.00250526541648997
"2020-02-22",0,2020-02-22,5.67745265492621,0,0.0019034833676948
"2020-02-23",0,2020-02-23,7.04447344255951,0,0.00236180534600232
"2020-02-24",0,2020-02-24,5.32743788911645,0,0.0017861336819007
"2019-12-15",0.00292708355040677,2019-12-15,0.0010785707351214,9.81365269372688e-07,3.61613135321272e-07
"2020-02-25",0,2020-02-25,3.51480028537959,0,0.00117840945413854
"2020-02-26",0,2020-02-26,3.85052244888916,0,0.00129096724955274
"2020-02-27",0,2020-02-27,3.50028557360355,0,0.00117354309696538
"2020-02-28",0,2020-02-28,3.74530581647918,0,0.00125569119848369
"2020-02-29",0,2020-02-29,2.86695840073078,0,0.000961207070027933
"2019-12-16",0.00396163728932676,2019-12-16,0.00158681054901652,1.32822079679166e-06,5.32011039337299e-07
