"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2019-12-08",4.35291793080132e-07,2019-12-08,1.43673432684174e-07,9.43401199132741e-09,3.11381217915163e-09
"2019-12-17",2.019851823199e-05,2019-12-17,3.27085391522826e-05,4.37759374830575e-07,7.08887131544498e-07
"2019-12-18",2.67580765372402e-05,2019-12-18,4.486814420188e-05,5.79923671730495e-07,9.72420379061043e-07
"2019-12-19",3.52983795626125e-05,2019-12-19,6.1165385946874e-05,7.65016343891441e-07,1.3256279894318e-06
"2019-12-20",4.64177781077004e-05,2019-12-20,8.67187319058857e-05,1.00600535603989e-06,1.87944172088314e-06
"2019-12-21",6.08929617277319e-05,2019-12-21,0.000112058492874179,1.31972378128689e-06,2.42862645772528e-06
"2019-12-22",7.97320434373512e-05,2019-12-22,0.000149019613957783,1.72802029773748e-06,3.22967914251924e-06
"2019-12-23",0.000104242591796101,2019-12-23,0.000197738913557416,2.25923363740155e-06,4.28556501939218e-06
"2019-12-24",0.000136117868828932,2019-12-24,0.000239170564482827,2.95006160736341e-06,5.18350680893305e-06
"2019-12-25",0.000177547550731036,2019-12-25,0.00031982592714124,3.84796072256539e-06,6.93153806194649e-06
"2019-12-26",0.000231356138862911,2019-12-26,0.000407541587232956,5.01414596598681e-06,8.83258605386235e-06
"2019-12-09",1.00671482882161e-06,2019-12-09,5.09770573151402e-07,2.18183754390285e-08,1.10481791211967e-08
"2019-12-27",0.000301167053289165,2019-12-27,0.000606251043001054,6.52714716263831e-06,1.31391854851117e-05
"2019-12-28",0.000391612767819902,2019-12-28,0.000766737500344174,8.48736320395033e-06,1.66173837582914e-05
"2019-12-29",0.000508588130330847,2019-12-29,0.000961046651125969,1.1022552220057e-05,2.08286160572717e-05
"2019-12-30",0.000659561347383318,2019-12-30,0.00126962802418228,1.42945715015694e-05,2.75164526303302e-05
"2019-12-31",0.000853981503456101,2019-12-31,0.00156908374202899,1.85082096011251e-05,3.40065102834901e-05
"2020-01-01",0.00171744564049704,2020-01-01,0.00217887081543874,3.72219348594963e-05,4.72223316110589e-05
"2020-01-02",0.00221567473633531,2020-01-02,0.00287330149234103,4.801997732041e-05,6.22726207210027e-05
"2020-01-03",0.00285132123748731,2020-01-03,0.00454288081733069,6.17962460427778e-05,9.84571562964878e-05
"2020-01-04",0.00366130345544491,2020-01-04,0.00614060140964317,7.93508659057059e-05,0.000133084308625757
"2020-01-05",0.00469432611414165,2020-01-05,0.00903017430603703,0.0001017394068899,0.000195709576980808
"2019-12-10",1.78445569823625e-06,2019-12-10,1.20982083962766e-06,3.86742335205348e-08,2.62202607304936e-08
"2020-01-06",0.00601055146660682,2020-01-06,0.0125934404542602,0.000130265756239564,0.000272935695426004
"2020-01-07",0.00768148769145806,2020-01-07,0.0167059341153239,0.000166479699696771,0.000362065137169444
"2020-01-08",0.00979463642876774,2020-01-08,0.0241488149561117,0.000212277646830518,0.000523373547339923
"2020-01-09",0.0124581436500212,2020-01-09,0.0340012535460836,0.000270003428625045,0.000736903931508
"2020-01-10",0.0158062305181156,2020-01-10,0.0510116671737501,0.000342565999672172,0.00110556800625499
"2020-01-11",0.0200152845884824,2020-01-11,0.0627056772678797,0.000433788180294989,0.00135901048600883
"2020-01-12",0.0252309264977754,2020-01-12,0.0816801215637955,0.000546825984124391,0.00177024069494477
"2020-01-13",0.0316401992879607,2020-01-13,0.104546345176199,0.000685733166202059,0.00226581683762677
"2020-01-14",0.039390198938077,2020-01-14,0.122842402575794,0.000853697715027176,0.0026623444718384
"2020-01-15",0.0486388181719713,2020-01-15,0.168062953294959,0.00105414161528633,0.00364240250307378
"2019-12-11",2.83582116790175e-06,2019-12-11,2.5146645810065e-06,6.14603154218447e-08,5.44999381759869e-08
"2020-01-16",0.0594656469287881,2020-01-16,0.205944383380606,0.00128878980747279,0.00446340090313052
"2020-01-17",0.071897408786189,2020-01-17,0.288359773403033,0.00155822146756949,0.00624957695813916
"2020-01-18",0.0858491366281869,2020-01-18,0.340361974237601,0.00186059511635756,0.00737661264787112
"2020-01-19",0.101074027171364,2020-01-19,0.440363986217563,0.00219056182428614,0.00954394085201706
"2020-01-20",0.117213220572446,2020-01-20,0.564704332770747,0.00254034407724061,0.0122387500329763
"2020-01-21",0.13360331022529,2020-01-21,0.662903461857791,0.00289556396601853,0.0143670046338494
"2020-01-22",0.149337070919679,2020-01-22,0.891186954165172,0.00323655933836229,0.0193145576042622
"2020-01-23",0.163665935419192,2020-01-23,1.01232674568459,0.00354710661184518,0.0219400016488981
"2020-01-24",0.175706949017098,2020-01-24,1.25730501025462,0.00380806964509369,0.0272493778473664
"2020-01-25",0.184966874900041,2020-01-25,1.28620295238661,0.00400875859261632,0.0278756784965671
"2019-12-12",4.2145061441419e-06,2019-12-12,4.42086959677295e-06,9.13403425780611e-08,9.58128259045149e-08
"2020-01-26",0.190286074752551,2020-01-26,1.38833644833983,0.00412404079179991,0.0300892020245917
"2020-01-27",0.191109036887687,2020-01-27,1.53845809518018,0.00414187672340878,0.0333427653560488
"2020-01-28",0.187413079734207,2020-01-28,1.47246657153104,0.00406177481324265,0.0319125412274781
"2020-01-29",0.179738423777642,2020-01-29,1.57686696784009,0.00389544317668403,0.0341751949377851
"2020-01-30",0.168837188713698,2020-01-30,1.51419141294179,0.00365918238806266,0.032816837289253
"2020-01-31",0.155565880789178,2020-01-31,1.4621444689996,0.00337155537535334,0.0316888318890404
"2020-02-01",1.3198843149795,2020-02-01,2.49061899831345,0.0286056494807136,0.0539788019655852
