"date.x","num_exp_dest_wuh","date.y","num_exp_dest_all","frac_wuhan","frac_all"
"2020-02-03",84.0067402652613,2020-02-03,123.918530983531,0.0232255302387239,0.0342600317475526
"2020-02-04",72.2723984210649,2020-02-04,92.8764160068759,0.0199813106621359,0.0256777492094168
"2019-12-13",0.00143491297298222,2019-12-13,0.000589405972739118,3.96713579633051e-07,1.62954379607058e-07
"2020-02-05",61.0698074318759,2020-02-05,79.1026133892922,0.016884105426581,0.0218696753788317
"2020-02-06",50.5751909531189,2020-02-06,77.008749015776,0.013982635477842,0.0212907800405609
"2020-02-07",40.9018350620042,2020-02-07,82.6332206658208,0.0113082212695344,0.0228457902215592
"2020-02-08",32.1164810104737,2020-02-08,67.2666344537328,0.00887931490395677,0.0185973559696424
"2020-02-09",24.2427922361197,2020-02-09,57.9553025049691,0.00670245866430713,0.0160230313255015
"2020-02-10",17.279516542071,2020-02-10,41.5199158739476,0.0047773063529327,0.011479103445684
"2020-02-11",11.2081554588716,2020-02-11,23.0806234725403,0.00309874365685852,0.00638115128259248
"2020-02-12",5.99312935286441,2020-02-12,27.286989058324,0.00165693379566944,0.00754409452737573
"2020-02-13",1.58823387190144,2020-02-13,21.4501445880869,0.000439102549408959,0.0059303691606473
"2020-02-14",0,2020-02-14,19.0932841121811,0,0.00527876270527529
"2019-12-14",0.00198598067058724,2019-12-14,0.000804140076980411,5.49068491082961e-07,2.22322394787666e-07
"2020-02-15",0,2020-02-15,16.1380872433208,0,0.00446173285716584
"2020-02-16",0,2020-02-16,19.2105553357366,0,0.00531118494116042
"2020-02-17",0,2020-02-17,16.3666442368842,0,0.00452492251728735
"2020-02-18",0,2020-02-18,10.1811453842385,0,0.0028148038983517
"2020-02-19",0,2020-02-19,10.6891963314699,0,0.00295526587319415
"2020-02-20",0,2020-02-20,9.74695862150688,0,0.0026947633188073
"2020-02-21",0,2020-02-21,8.65918958226639,0,0.00239402539428061
"2020-02-22",0,2020-02-22,6.7549339530478,0,0.00186755160706993
"2020-02-23",0,2020-02-23,8.18988293809654,0,0.00226427514303907
"2020-02-24",0,2020-02-24,6.16038932215222,0,0.00170317653121846
"2019-12-15",0.0026998350789747,2019-12-15,0.00117873996722861,7.46429406358295e-07,3.25888859227423e-07
"2020-02-25",0,2020-02-25,4.16012190995173,0,0.00115015815292046
"2020-02-26",0,2020-02-26,4.50729620418323,0,0.00124614220185892
"2020-02-27",0,2020-02-27,4.12776184132398,0,0.00114121149280643
"2020-02-28",0,2020-02-28,4.37732727175041,0,0.00121020940217188
"2020-02-29",0,2020-02-29,3.41274209853586,0,0.000943528394938659
"2019-12-16",0.00362687877721568,2019-12-16,0.00171133770710048,1.00273123854613e-06,4.73137340401803e-07
